week,startCode,destCode,amount
1,KDCA,KMKE,4
1,KDCA,KOMA,1
1,KDCA,KPVD,4
1,KDCA,KSTL,7
1,KDCA,KTPA,4
1,KDEN,KABQ,5
1,KDEN,KATL,6
1,KDEN,KAUS,8
1,KDEN,KBNA,10
1,KDEN,KBOI,4
1,KDEN,KBOS,4
1,KDEN,KBUF,2
1,KDEN,KBWI,7
1,KDEN,KCLE,1
1,KDEN,KCMH,3
1,KDEN,KCVG,2
1,KDEN,KDAL,14
1,KDEN,KDTW,3
1,KDEN,KFLL,2
1,KDEN,KHOU,11
1,KDEN,KIAD,5
1,KDEN,KIND,3
1,KDEN,KLAS,17
1,KDEN,KLAX,12
1,KDEN,KMCI,12
1,KDEN,KMDW,14
1,KDEN,KMKE,5
1,KDEN,KMSP,3
1,KDEN,KOAK,7
1,KDEN,KOKC,1
1,KDEN,KOMA,5
1,KDEN,KONT,1
1,KDEN,KPDX,8
1,KDEN,KPHL,5
1,KDEN,KPHX,18
1,KDEN,KRDU,4
1,KDEN,KSAN,12
1,KDEN,KSAT,5
1,KDEN,KSDF,1
1,KDEN,KSEA,5
1,KDEN,KSFO,11
1,KDEN,KSJC,8
1,KDEN,KSLC,2
1,KDEN,KSMF,7
1,KDEN,KSNA,7
1,KDEN,KSTL,10
1,KDEN,KTPA,7
1,KDEN,KTUL,4
1,KDTW,KMDW,1
1,KFLL,KATL,4
1,KFLL,KBNA,5
1,KFLL,KBUF,2
1,KFLL,KBWI,12
1,KFLL,KCMH,2
1,KFLL,KDAL,7
1,KFLL,KDCA,4
1,KFLL,KFLL,1
1,KFLL,KHOU,7
1,KFLL,KIND,3
1,KFLL,KLAS,1
1,KFLL,KLAX,1
1,KFLL,KMCI,2
1,KFLL,KMCO,1
1,KFLL,KMDW,9
1,KFLL,KMKE,2
1,KFLL,KPHL,3
1,KFLL,KPHX,2
1,KFLL,KPVD,3
1,KFLL,KRDU,4
1,KFLL,KSAT,1
1,KFLL,KSTL,5
1,KFLL,KTPA,6
1,KHOU,KABQ,7
1,KHOU,KATL,9
1,KHOU,KAUS,4
1,KHOU,KBNA,10
1,KHOU,KBOS,2
1,KHOU,KBWI,12
1,KHOU,KCLT,1
1,KHOU,KCMH,2
1,KHOU,KDAL,24
1,KHOU,KDCA,8
1,KHOU,KDEN,4
1,KHOU,KFLL,4
1,KHOU,KHOU,1
1,KHOU,KIND,1
1,KHOU,KLAS,9
1,KHOU,KLAX,8
1,KHOU,KMCI,6
1,KHOU,KMDW,10
1,KHOU,KMKE,2
1,KHOU,KOAK,5
1,KHOU,KOMA,2
1,KHOU,KPHL,1
1,KHOU,KPHX,9
1,KHOU,KRDU,2
1,KHOU,KSAN,9
1,KHOU,KSAT,6
1,KHOU,KSDF,2
1,KHOU,KSJC,2
1,KHOU,KSLC,1
1,KHOU,KSMF,1
1,KHOU,KSTL,8
1,KHOU,KTPA,6
1,KHOU,KTUL,5
1,KIAD,KATL,2
1,KIND,KATL,3
1,KIND,KBWI,4
1,KIND,KDAL,1
1,KIND,KFLL,1
1,KIND,KHOU,1
1,KIND,KLAS,1
1,KIND,KLAX,2
1,KIND,KMCI,3
1,KIND,KMCO,1
1,KIND,KMDW,2
1,KIND,KPHX,2
1,KIND,KRSW,1
1,KIND,KTPA,1
1,KLAS,KABQ,6
1,KLAS,KATL,3
1,KLAS,KAUS,6
1,KLAS,KBNA,6
1,KLAS,KBOI,3
1,KLAS,KBUF,2
1,KLAS,KBWI,9
1,KLAS,KCMH,3
1,KLAS,KDAL,10
1,KLAS,KDEN,6
1,KLAS,KFLL,2
1,KLAS,KHOU,9
1,KLAS,KIND,1
1,KLAS,KLAS,1
1,KLAS,KLAX,14
1,KLAS,KMCI,6
1,KLAS,KMDW,11
1,KLAS,KMKE,3
1,KLAS,KOAK,13
1,KLAS,KOKC,1
1,KLAS,KOMA,2
1,KLAS,KONT,1
1,KLAS,KPDX,3
1,KLAS,KPHX,14
1,KLAS,KRDU,3
1,KLAS,KSAN,17
1,KLAS,KSAT,3
1,KLAS,KSDF,1
1,KLAS,KSEA,3
1,KLAS,KSFO,8
1,KLAS,KSJC,18
1,KLAS,KSMF,13
1,KLAS,KSNA,9
1,KLAS,KSTL,8
1,KLAS,KTPA,2
1,KLAS,KTUL,2
1,KLAS,KTUS,2
1,KLAX,KABQ,3
1,KLAX,KATL,6
1,KLAX,KAUS,2
1,KLAX,KBNA,4
1,KLAX,KBWI,6
1,KLAX,KDAL,7
1,KLAX,KDEN,4
1,KLAX,KHOU,10
1,KLAX,KIND,1
1,KLAX,KLAS,15
1,KLAX,KMCI,6
1,KLAX,KMDW,10
1,KLAX,KOAK,21
1,KLAX,KOMA,2
1,KLAX,KPDX,1
1,KLAX,KPHX,13
1,KLAX,KSAT,2
1,KLAX,KSFO,12
1,KLAX,KSJC,16
1,KLAX,KSMF,14
1,KLAX,KSTL,4
1,KLAX,KTPA,2
1,KLAX,KTUS,1
1,KMCI,KABQ,1
1,KMCI,KATL,4
1,KMCI,KAUS,2
1,KMCI,KBNA,6
1,KMCI,KBOS,1
1,KMCI,KBWI,3
1,KMCI,KDAL,12
1,KMCI,KDCA,4
1,KMCI,KDEN,1
1,KMCI,KFLL,3
1,KMCI,KHOU,6
1,KMCI,KIND,3
1,KMCI,KLAS,7
1,KMCI,KLAX,6
1,KMCI,KMCO,2
1,KMCI,KMDW,11
1,KMCI,KMKE,1
1,KMCI,KMSP,3
1,KMCI,KOAK,2
1,KMCI,KPHX,6
1,KMCI,KRDU,1
1,KMCI,KSAN,4
1,KMCI,KSAT,1
1,KMCI,KSTL,6
1,KMCI,KTPA,3
1,KMDW,KABQ,5
1,KMDW,KATL,10
1,KMDW,KAUS,4
1,KMDW,KBNA,11
1,KMDW,KBOS,8
1,KMDW,KBUF,5
1,KMDW,KBWI,13
1,KMDW,KCLT,4
1,KMDW,KCMH,8
1,KMDW,KCVG,7
1,KMDW,KDAL,14
1,KMDW,KDCA,11
1,KMDW,KDEN,4
1,KMDW,KDTW,5
1,KMDW,KFLL,9
1,KMDW,KHOU,12
1,KMDW,KLAS,10
1,KMDW,KLAX,10
1,KMDW,KMCI,12
1,KMDW,KMDW,1
1,KMDW,KMSP,7
1,KMDW,KOAK,5
1,KMDW,KOMA,7
1,KMDW,KORF,2
1,KMDW,KPDX,4
1,KMDW,KPHL,8
1,KMDW,KPHX,11
1,KMDW,KPVD,2
1,KMDW,KRDU,9
1,KMDW,KRSW,6
1,KMDW,KSAN,8
1,KMDW,KSAT,3
1,KMDW,KSDF,5
1,KMDW,KSEA,3
1,KMDW,KSFO,3
1,KMDW,KSJC,4
1,KMDW,KSMF,2
1,KMDW,KSTL,11
1,KMDW,KTPA,8
1,KMKE,KATL,2
1,KMKE,KBNA,3
1,KMKE,KBOS,2
1,KMKE,KBWI,5
1,KMKE,KCLE,1
1,KMKE,KDAL,1
1,KMKE,KDCA,4
1,KMKE,KDEN,1
1,KMKE,KHOU,2
1,KMKE,KLAS,5
1,KMKE,KLAX,2
1,KMKE,KMCI,1
1,KMKE,KMCO,1
1,KMKE,KPHX,4
1,KMKE,KRSW,1
1,KMKE,KSTL,4
1,KMKE,KTPA,3
1,KMSP,KBNA,2
1,KMSP,KBWI,3
1,KMSP,KDAL,2
1,KMSP,KMCI,3
1,KMSP,KMDW,11
1,KMSP,KPHX,3
1,KMSP,KSTL,3
1,KOAK,KABQ,5
1,KOAK,KATL,2
1,KOAK,KAUS,2
1,KOAK,KBNA,2
1,KOAK,KBOI,3
1,KOAK,KBWI,2
1,KOAK,KCMH,2
1,KOAK,KDAL,4
1,KOAK,KDEN,6
1,KOAK,KHOU,4
1,KOAK,KLAS,12
1,KOAK,KLAX,21
1,KOAK,KMCI,3
1,KOAK,KMCO,1
1,KOAK,KMDW,4
1,KOAK,KONT,6
1,KOAK,KPDX,9
1,KOAK,KPHX,8
1,KOAK,KSAN,16
1,KOAK,KSAT,1
1,KOAK,KSEA,10
1,KOAK,KSLC,1
1,KOAK,KSNA,10
1,KOAK,KSTL,2
1,KOMA,KDAL,2
1,KOMA,KDCA,2
1,KOMA,KHOU,2
1,KOMA,KLAS,3
1,KOMA,KLAX,2
1,KOMA,KMDW,8
1,KOMA,KPHX,5
1,KOMA,KSAN,2
1,KOMA,KSTL,4
1,KONT,KDAL,2
1,KONT,KDEN,1
1,KONT,KLAS,5
1,KONT,KMDW,1
1,KONT,KOAK,9
1,KONT,KPDX,1
1,KONT,KPHX,10
1,KONT,KSFO,6
1,KONT,KSJC,9
1,KONT,KSMF,11
1,KORF,KBWI,6
1,KORF,KMDW,2
1,KPDX,KDAL,1
1,KPDX,KDEN,8
1,KPDX,KLAS,5
1,KPDX,KLAX,3
1,KPDX,KMCI,1
1,KPDX,KMDW,3
1,KPDX,KOAK,7
1,KPDX,KOMA,1
1,KPDX,KPHX,5
1,KPDX,KSAN,3
1,KPDX,KSJC,8
1,KPDX,KSMF,9
1,KPDX,KSTL,2
1,KPHL,KATL,2
1,KPHL,KBNA,6
1,KPHL,KDAL,2
1,KPHL,KFLL,1
1,KPHL,KHOU,1
1,KPHL,KMDW,8
1,KPHL,KPHX,2
1,KPHL,KSTL,4
1,KPHL,KTPA,3
1,KPHX,KABQ,8
1,KPHX,KATL,5
1,KPHX,KAUS,6
1,KPHX,KBNA,9
1,KPHX,KBOI,3
1,KPHX,KBUF,2
1,KPHX,KBWI,5
1,KPHX,KCLE,1
1,KPHX,KCMH,2
1,KPHX,KDAL,10
1,KPHX,KDEN,6
1,KPHX,KDTW,1
1,KPHX,KFLL,2
1,KPHX,KHOU,10
1,KPHX,KIND,2
1,KPHX,KLAS,13
1,KPHX,KLAX,8
1,KPHX,KMCI,6
1,KPHX,KMCO,1
1,KPHX,KMDW,9
1,KPHX,KMKE,4
1,KPHX,KMSP,2
1,KPHX,KOAK,10
1,KPHX,KOMA,4
1,KPHX,KONT,1
1,KPHX,KPDX,4
1,KPHX,KPHL,2
1,KPHX,KRDU,2
1,KPHX,KSAN,17
1,KPHX,KSAT,4
1,KPHX,KSDF,1
1,KPHX,KSEA,4
1,KPHX,KSFO,7
1,KPHX,KSJC,13
1,KPHX,KSLC,1
1,KPHX,KSMF,8
1,KPHX,KSNA,12
1,KPHX,KSTL,4
1,KPHX,KTPA,2
1,KPHX,KTUL,2
1,KPIT,KFLL,1
1,KPIT,KTPA,2
1,KRDU,KATL,5
1,KRDU,KAUS,1
1,KRDU,KBNA,5
1,KRDU,KBWI,9
1,KRDU,KDAL,3
1,KRDU,KFLL,3
1,KRDU,KHOU,3
1,KRDU,KLAS,2
1,KRDU,KMCI,2
1,KRDU,KMDW,9
1,KRDU,KPHX,2
1,KRDU,KSTL,4
1,KRDU,KTPA,3
1,KROC,KBWI,6
1,KROC,KTPA,1
1,KRSW,KATL,2
1,KRSW,KBWI,7
1,KRSW,KCMH,4
1,KRSW,KDAL,1
1,KRSW,KIND,1
1,KRSW,KMDW,6
1,KRSW,KMKE,2
1,KRSW,KSTL,3
1,KSAN,KABQ,4
1,KSAN,KATL,3
1,KSAN,KAUS,4
1,KSAN,KBNA,4
1,KSAN,KBOI,3
1,KSAN,KBWI,5
1,KSAN,KDAL,7
1,KSAN,KDEN,5
1,KSAN,KHOU,9
1,KSAN,KLAS,13
1,KSAN,KMCI,3
1,KSAN,KMCO,1
1,KSAN,KMDW,8
1,KSAN,KOAK,18
1,KSAN,KOMA,3
1,KSAN,KPDX,1
1,KSAN,KPHX,17
1,KSAN,KSAT,1
1,KSAN,KSEA,2
1,KSAN,KSFO,13
1,KSAN,KSJC,28
1,KSAN,KSLC,2
1,KSAN,KSMF,21
1,KSAN,KSTL,4
1,KSAN,KTPA,2
1,KSAN,KTUS,1
1,KSAT,KATL,2
1,KSAT,KBNA,3
1,KSAT,KBWI,6
1,KSAT,KDAL,15
1,KSAT,KDEN,4
1,KSAT,KFLL,1
1,KSAT,KHOU,12
1,KSAT,KLAS,5
1,KSAT,KLAX,4
1,KSAT,KMCI,2
1,KSAT,KMCO,1
1,KSAT,KMDW,4
1,KSAT,KOAK,1
1,KSAT,KPHX,4
1,KSAT,KSAN,2
1,KSAT,KSTL,4
1,KSAT,KTPA,2
1,KSDF,KBWI,5
1,KSDF,KDAL,1
1,KSDF,KHOU,2
1,KSDF,KLAS,2
1,KSDF,KMDW,5
1,KSDF,KPHX,3
1,KSDF,KTPA,2
1,KSEA,KBWI,2
1,KSEA,KDAL,2
1,KSEA,KDEN,5
1,KSEA,KLAS,2
1,KSEA,KMDW,4
1,KSEA,KOAK,14
1,KSEA,KPHX,4
1,KSEA,KSAN,1
1,KSEA,KSJC,7
1,KSEA,KSMF,9
1,KSEA,KSTL,2
1,KSFO,KDAL,2
1,KSFO,KDEN,8
1,KSFO,KLAS,9
1,KSFO,KLAX,13
1,KSFO,KMDW,3
1,KSFO,KPHX,5
1,KSFO,KSAN,13
1,KSFO,KSTL,1
1,KSJC,KABQ,1
1,KSJC,KAUS,3
1,KSJC,KBNA,3
1,KSJC,KBOI,2
1,KSJC,KBWI,2
1,KSJC,KDAL,5
1,KSJC,KDEN,5
1,KSJC,KHOU,2
1,KSJC,KLAS,15
1,KSJC,KLAX,16
1,KSJC,KMDW,3
1,KSJC,KONT,1
1,KSJC,KPDX,7
1,KSJC,KPHX,11
1,KSJC,KSAN,29
1,KSJC,KSEA,6
1,KSJC,KSLC,1
1,KSJC,KSNA,16
1,KSJC,KSTL,2
1,KSJC,KTUS,1
1,KSLC,KBWI,1
1,KSLC,KDEN,1
1,KSLC,KLAS,2
1,KSMF,KAUS,2
1,KSMF,KBOI,2
1,KSMF,KDAL,2
1,KSMF,KDEN,7
1,KSMF,KHOU,2
1,KSMF,KLAS,10
1,KSMF,KLAX,11
1,KSMF,KMCO,1
1,KSMF,KMDW,2
1,KSMF,KONT,4
1,KSMF,KPDX,7
1,KSMF,KPHX,8
1,KSMF,KSAN,23
1,KSMF,KSEA,9
1,KSMF,KSLC,1
1,KSMF,KSNA,10
1,KSMF,KSTL,2
1,KSNA,KBOI,1
1,KSNA,KDAL,2
1,KSNA,KLAS,9
1,KSNA,KOAK,12
1,KSNA,KPHX,12
1,KSNA,KSJC,14
1,KSNA,KSMF,11
1,KSTL,KATL,5
1,KSTL,KAUS,4
1,KSTL,KBNA,6
1,KSTL,KBOS,7
1,KSTL,KBWI,9
1,KSTL,KCLE,2
1,KSTL,KCMH,3
1,KSTL,KDAL,11
1,KSTL,KDCA,8
1,KSTL,KDEN,4
1,KSTL,KDTW,5
1,KSTL,KFLL,3
1,KSTL,KHOU,7
1,KSTL,KLAS,6
1,KSTL,KLAX,6
1,KSTL,KMCI,6
1,KSTL,KMDW,10
1,KSTL,KMKE,3
1,KSTL,KMSP,2
1,KSTL,KOAK,1
1,KSTL,KOMA,6
1,KSTL,KPDX,1
1,KSTL,KPHL,4
1,KSTL,KPHX,7
1,KSTL,KRDU,4
1,KSTL,KRSW,1
1,KSTL,KSAN,5
1,KSTL,KSAT,2
1,KSTL,KSEA,2
1,KSTL,KSFO,2
1,KSTL,KSJC,3
1,KSTL,KSMF,1
1,KSTL,KTPA,4
1,KSTL,KTUL,4
1,KTPA,KATL,8
1,KTPA,KAUS,1
1,KTPA,KBNA,8
1,KTPA,KBUF,3
1,KTPA,KBWI,12
1,KTPA,KCMH,5
1,KTPA,KDAL,5
1,KTPA,KDCA,3
1,KTPA,KDEN,1
1,KTPA,KFLL,7
1,KTPA,KHOU,5
1,KTPA,KLAS,2
1,KTPA,KLAX,2
1,KTPA,KMCI,2
1,KTPA,KMDW,10
1,KTPA,KMKE,2
1,KTPA,KPHL,2
1,KTPA,KPHX,2
1,KTPA,KPVD,3
1,KTPA,KRDU,4
1,KTPA,KROC,1
1,KTPA,KSAN,2
1,KTPA,KSAT,1
1,KTPA,KSDF,3
1,KTPA,KSTL,4
1,KTUL,KDAL,6
1,KTUL,KDEN,3
1,KTUL,KHOU,5
1,KTUL,KLAS,2
1,KTUL,KPHX,4
1,KTUL,KSTL,3
1,KTUS,KLAS,2
1,KTUS,KLAX,1
1,KTUS,KSAN,2
2,KABQ,KAUS,5
2,KABQ,KBWI,6
2,KABQ,KDAL,28
2,KABQ,KDEN,4
2,KABQ,KHOU,19
2,KABQ,KLAS,22
2,KABQ,KLAX,10
2,KABQ,KMCI,6
2,KABQ,KMDW,10
2,KABQ,KOAK,12
2,KABQ,KPHX,31
2,KABQ,KSAN,9
2,KABQ,KSJC,7
2,KATL,KATL,2
2,KATL,KAUS,3
2,KATL,KBNA,27
2,KATL,KBWI,37
2,KATL,KCLE,3
2,KATL,KCMH,17
2,KATL,KDAL,36
2,KATL,KDCA,25
2,KATL,KDEN,6
2,KATL,KFLL,31
2,KATL,KHOU,44
2,KATL,KIAD,15
2,KATL,KLAS,15
2,KATL,KLAX,11
2,KATL,KMCI,20
2,KATL,KMDW,41
2,KATL,KMKE,5
2,KATL,KOAK,7
2,KATL,KPHL,8
2,KATL,KPHX,17
2,KATL,KRDU,17
2,KATL,KRSW,7
2,KATL,KSAN,7
2,KATL,KSAT,9
2,KATL,KSTL,25
2,KATL,KTPA,28
2,KAUS,KABQ,5
2,KAUS,KATL,19
2,KAUS,KBNA,22
2,KAUS,KBOS,1
2,KAUS,KBWI,13
2,KAUS,KDAL,64
2,KAUS,KDCA,4
2,KAUS,KDEN,17
2,KAUS,KFLL,7
2,KAUS,KHOU,33
2,KAUS,KLAS,23
2,KAUS,KLAX,12
2,KAUS,KMCI,6
2,KAUS,KMDW,18
2,KAUS,KOAK,4
2,KAUS,KPHX,25
2,KAUS,KSAN,19
2,KAUS,KSJC,19
2,KAUS,KSMF,5
2,KAUS,KSTL,12
2,KAUS,KTPA,8
2,KBNA,KATL,28
2,KBNA,KAUS,11
2,KBNA,KBOS,23
2,KBNA,KBUF,2
2,KBNA,KBWI,42
2,KBNA,KCLE,4
2,KBNA,KCLT,5
2,KBNA,KCMH,10
2,KBNA,KDAL,34
2,KBNA,KDCA,23
2,KBNA,KDEN,7
2,KBNA,KDTW,16
2,KBNA,KFLL,26
2,KBNA,KHOU,24
2,KBNA,KLAS,19
