routeStart,routeEnd,maxTraffic
KDCA,KMIA,0
KDCA,KMKE,0
KDCA,KMLI,0
KDCA,KMSN,0
KDCA,KMSP,0
KDCA,KMSY,0
KDCA,KOAK,0
KDCA,KOKC,0
KDCA,KOMA,0
KDCA,KONT,0
KDCA,KORD,0
KDCA,KORF,0
KDCA,KPDX,0
KDCA,KPHF,0
KDCA,KPHL,0
KDCA,KPHX,0
KDCA,KPIA,0
KDCA,KPIT,0
KDCA,KPVD,0
KDCA,KRDU,0
KDCA,KRFD,0
KDCA,KRIC,0
KDCA,KROA,0
KDCA,KROC,0
KDCA,KRST,0
KDCA,KRSW,0
KDCA,KSAN,0
KDCA,KSAT,0
KDCA,KSAV,0
KDCA,KSBN,0
KDCA,KSDF,0
KDCA,KSEA,0
KDCA,KSFB,0
KDCA,KSFO,0
KDCA,KSGF,0
KDCA,KSJC,0
KDCA,KSLC,0
KDCA,KSMF,0
KDCA,KSNA,0
KDCA,KSPI,0
KDCA,KSRQ,0
KDCA,KSTL,0
KDCA,KSUS,0
KDCA,KSUX,0
KDCA,KSYR,0
KDCA,KTLH,0
KDCA,KTOL,0
KDCA,KTPA,0
KDCA,KTUL,0
KDCA,KTUS,0
KDCA,KTYS,0
KDCA,KVPS,0
KDCA,PANC,0
KDEN,KABQ,0
KDEN,KADW,0
KDEN,KAFW,0
KDEN,KATL,0
KDEN,KAUS,6
KDEN,KAVL,0
KDEN,KBDL,0
KDEN,KBFI,0
KDEN,KBHM,0
KDEN,KBLV,0
KDEN,KBMI,0
KDEN,KBNA,0
KDEN,KBOI,0
KDEN,KBOS,0
KDEN,KBUF,0
KDEN,KBWI,7
KDEN,KCAE,0
KDEN,KCHA,0
KDEN,KCID,0
KDEN,KCLE,0
KDEN,KCLT,0
KDEN,KCMH,0
KDEN,KCOS,0
KDEN,KCRP,0
KDEN,KCVG,0
KDEN,KDAB,0
KDEN,KDAL,0
KDEN,KDAY,0
KDEN,KDBQ,0
KDEN,KDCA,0
KDEN,KDEN,0
KDEN,KDFW,7
KDEN,KDSM,0
KDEN,KDTW,7
KDEN,KERI,0
KDEN,KEWR,0
KDEN,KFLL,14
KDEN,KFSM,0
KDEN,KFTW,0
KDEN,KFWA,0
KDEN,KGEG,0
KDEN,KGRB,0
KDEN,KGSO,0
KDEN,KGSP,0
KDEN,KGUS,0
KDEN,KHOU,0
KDEN,KHSV,0
KDEN,KHTS,0
KDEN,KIAD,0
KDEN,KIAH,9
KDEN,KIND,0
KDEN,KJFK,0
KDEN,KLAS,14
KDEN,KLAX,0
KDEN,KLCK,0
KDEN,KLEX,0
KDEN,KLGA,0
KDEN,KLIT,0
KDEN,KMBS,0
KDEN,KMCI,0
KDEN,KMCO,2
KDEN,KMDW,0
KDEN,KMGE,0
KDEN,KMGM,0
KDEN,KMHT,0
KDEN,KMIA,0
KDEN,KMKE,0
KDEN,KMLI,0
KDEN,KMSN,0
KDEN,KMSP,0
KDEN,KMSY,0
KDEN,KOAK,0
KDEN,KOKC,0
KDEN,KOMA,0
KDEN,KONT,0
KDEN,KORD,8
KDEN,KORF,0
KDEN,KPDX,0
KDEN,KPHF,0
KDEN,KPHL,0
KDEN,KPHX,0
KDEN,KPIA,0
KDEN,KPIT,0
KDEN,KPVD,0
KDEN,KRDU,0
KDEN,KRFD,0
KDEN,KRIC,0
KDEN,KROA,0
KDEN,KROC,0
KDEN,KRST,0
KDEN,KRSW,0
KDEN,KSAN,0
KDEN,KSAT,0
KDEN,KSAV,0
KDEN,KSBN,0
KDEN,KSDF,0
KDEN,KSEA,0
KDEN,KSFB,0
KDEN,KSFO,0
KDEN,KSGF,0
KDEN,KSJC,0
KDEN,KSLC,0
KDEN,KSMF,0
KDEN,KSNA,0
KDEN,KSPI,0
KDEN,KSRQ,0
KDEN,KSTL,0
KDEN,KSUS,0
KDEN,KSUX,0
KDEN,KSYR,0
KDEN,KTLH,0
KDEN,KTOL,0
KDEN,KTPA,0
KDEN,KTUL,0
KDEN,KTUS,0
KDEN,KTYS,0
KDEN,KVPS,0
KDEN,PANC,0
KDFW,KABQ,0
KDFW,KADW,0
KDFW,KAFW,0
KDFW,KATL,7
KDFW,KAUS,1
KDFW,KAVL,0
KDFW,KBDL,0
KDFW,KBFI,0
KDFW,KBHM,0
KDFW,KBLV,0
KDFW,KBMI,0
KDFW,KBNA,1
KDFW,KBOI,0
KDFW,KBOS,0
KDFW,KBUF,0
KDFW,KBWI,8
KDFW,KCAE,0
KDFW,KCHA,0
KDFW,KCID,0
KDFW,KCLE,0
KDFW,KCLT,0
KDFW,KCMH,0
KDFW,KCOS,0
KDFW,KCRP,0
KDFW,KCVG,0
KDFW,KDAB,0
KDFW,KDAL,0
KDFW,KDAY,0
KDFW,KDBQ,0
KDFW,KDCA,0
KDFW,KDEN,4
KDFW,KDFW,2
KDFW,KDSM,0
KDFW,KDTW,8
KDFW,KERI,0
KDFW,KEWR,0
KDFW,KFLL,23
KDFW,KFSM,0
KDFW,KFTW,0
KDFW,KFWA,0
KDFW,KGEG,0
KDFW,KGRB,0
KDFW,KGSO,0
KDFW,KGSP,0
KDFW,KGUS,0
KDFW,KHOU,0
KDFW,KHSV,0
KDFW,KHTS,0
KDFW,KIAD,0
KDFW,KIAH,1
KDFW,KIND,0
KDFW,KJFK,0
KDFW,KLAS,26
KDFW,KLAX,14
KDFW,KLCK,0
KDFW,KLEX,0
KDFW,KLGA,7
KDFW,KLIT,0
KDFW,KMBS,0
KDFW,KMCI,1
KDFW,KMCO,3
KDFW,KMDW,0
KDFW,KMGE,0
KDFW,KMGM,0
KDFW,KMHT,0
KDFW,KMIA,0
KDFW,KMKE,0
KDFW,KMLI,0
KDFW,KMSN,0
KDFW,KMSP,0
KDFW,KMSY,0
KDFW,KOAK,1
KDFW,KOKC,0
KDFW,KOMA,0
KDFW,KONT,0
KDFW,KORD,7
KDFW,KORF,0
KDFW,KPDX,0
KDFW,KPHF,0
KDFW,KPHL,8
KDFW,KPHX,7
KDFW,KPIA,0
KDFW,KPIT,0
KDFW,KPVD,0
KDFW,KRDU,0
KDFW,KRFD,0
KDFW,KRIC,0
KDFW,KROA,0
KDFW,KROC,0
KDFW,KRST,0
KDFW,KRSW,0
KDFW,KSAN,0
KDFW,KSAT,0
KDFW,KSAV,0
KDFW,KSBN,0
KDFW,KSDF,0
KDFW,KSEA,0
KDFW,KSFB,0
KDFW,KSFO,0
KDFW,KSGF,0
KDFW,KSJC,0
KDFW,KSLC,0
KDFW,KSMF,0
KDFW,KSNA,0
KDFW,KSPI,0
KDFW,KSRQ,0
KDFW,KSTL,0
KDFW,KSUS,0
KDFW,KSUX,0
KDFW,KSYR,0
KDFW,KTLH,0
KDFW,KTOL,0
KDFW,KTPA,7
KDFW,KTUL,0
KDFW,KTUS,0
KDFW,KTYS,0
KDFW,KVPS,0
KDFW,PANC,0
KDSM,KABQ,0
KDSM,KADW,0
KDSM,KAFW,0
KDSM,KATL,0
KDSM,KAUS,0
KDSM,KAVL,0
KDSM,KBDL,0
KDSM,KBFI,0
KDSM,KBHM,0
KDSM,KBLV,0
KDSM,KBMI,0
KDSM,KBNA,0
KDSM,KBOI,0
KDSM,KBOS,0
KDSM,KBUF,0
KDSM,KBWI,0
KDSM,KCAE,0
KDSM,KCHA,0
KDSM,KCID,0
KDSM,KCLE,0
KDSM,KCLT,0
KDSM,KCMH,0
KDSM,KCOS,0
KDSM,KCRP,0
KDSM,KCVG,0
KDSM,KDAB,0
KDSM,KDAL,0
KDSM,KDAY,0
KDSM,KDBQ,0
KDSM,KDCA,0
KDSM,KDEN,0
KDSM,KDFW,0
KDSM,KDSM,0
KDSM,KDTW,0
KDSM,KERI,0
KDSM,KEWR,0
KDSM,KFLL,0
KDSM,KFSM,0
KDSM,KFTW,0
KDSM,KFWA,0
KDSM,KGEG,0
KDSM,KGRB,0
KDSM,KGSO,0
KDSM,KGSP,0
KDSM,KGUS,0
KDSM,KHOU,0
KDSM,KHSV,0
KDSM,KHTS,0
KDSM,KIAD,0
KDSM,KIAH,0
KDSM,KIND,0
KDSM,KJFK,0
KDSM,KLAS,0
KDSM,KLAX,0
KDSM,KLCK,0
KDSM,KLEX,0
KDSM,KLGA,0
KDSM,KLIT,0
KDSM,KMBS,0
KDSM,KMCI,0
KDSM,KMCO,0
KDSM,KMDW,0
KDSM,KMGE,0
KDSM,KMGM,0
KDSM,KMHT,0
KDSM,KMIA,0
KDSM,KMKE,0
KDSM,KMLI,0
KDSM,KMSN,0
KDSM,KMSP,0
KDSM,KMSY,0
KDSM,KOAK,0
KDSM,KOKC,0
KDSM,KOMA,0
KDSM,KONT,0
KDSM,KORD,0
KDSM,KORF,0
KDSM,KPDX,0
KDSM,KPHF,0
KDSM,KPHL,0
KDSM,KPHX,0
KDSM,KPIA,0
KDSM,KPIT,0
KDSM,KPVD,0
KDSM,KRDU,0
KDSM,KRFD,0
KDSM,KRIC,0
KDSM,KROA,0
KDSM,KROC,0
KDSM,KRST,0
KDSM,KRSW,0
KDSM,KSAN,0
KDSM,KSAT,0
KDSM,KSAV,0
KDSM,KSBN,0
KDSM,KSDF,0
KDSM,KSEA,0
KDSM,KSFB,0
KDSM,KSFO,0
KDSM,KSGF,0
KDSM,KSJC,0
KDSM,KSLC,0
KDSM,KSMF,0
KDSM,KSNA,0
KDSM,KSPI,0
KDSM,KSRQ,0
KDSM,KSTL,0
KDSM,KSUS,0
KDSM,KSUX,0
KDSM,KSYR,0
KDSM,KTLH,0
KDSM,KTOL,0
KDSM,KTPA,0
KDSM,KTUL,0
KDSM,KTUS,0
KDSM,KTYS,0
KDSM,KVPS,0
KDSM,PANC,0
KDTW,KABQ,0
KDTW,KADW,0
KDTW,KAFW,0
KDTW,KATL,14
KDTW,KAUS,3
KDTW,KAVL,0
KDTW,KBDL,0
KDTW,KBFI,0
KDTW,KBHM,0
KDTW,KBLV,0
KDTW,KBMI,0
KDTW,KBNA,0
KDTW,KBOI,0
KDTW,KBOS,0
KDTW,KBUF,0
KDTW,KBWI,7
KDTW,KCAE,0
KDTW,KCHA,0
KDTW,KCID,0
KDTW,KCLE,0
KDTW,KCLT,0
KDTW,KCMH,0
KDTW,KCOS,0
KDTW,KCRP,0
KDTW,KCVG,0
KDTW,KDAB,0
KDTW,KDAL,0
KDTW,KDAY,0
KDTW,KDBQ,0
KDTW,KDCA,0
KDTW,KDEN,4
KDTW,KDFW,8
KDTW,KDSM,0
KDTW,KDTW,1
KDTW,KERI,0
KDTW,KEWR,0
KDTW,KFLL,26
KDTW,KFSM,0
KDTW,KFTW,0
KDTW,KFWA,0
KDTW,KGEG,0
KDTW,KGRB,0
KDTW,KGSO,0
KDTW,KGSP,0
KDTW,KGUS,0
KDTW,KHOU,0
KDTW,KHSV,0
KDTW,KHTS,0
KDTW,KIAD,0
KDTW,KIAH,7
KDTW,KIND,0
KDTW,KJFK,0
KDTW,KLAS,26
KDTW,KLAX,8
KDTW,KLCK,0
KDTW,KLEX,0
KDTW,KLGA,14
KDTW,KLIT,0
KDTW,KMBS,0
KDTW,KMCI,7
KDTW,KMCO,8
KDTW,KMDW,0
KDTW,KMGE,0
KDTW,KMGM,0
KDTW,KMHT,0
KDTW,KMIA,0
KDTW,KMKE,0
KDTW,KMLI,0
KDTW,KMSN,0
KDTW,KMSP,6
KDTW,KMSY,0
KDTW,KOAK,0
KDTW,KOKC,0
KDTW,KOMA,0
KDTW,KONT,0
KDTW,KORD,2
KDTW,KORF,0
KDTW,KPDX,0
KDTW,KPHF,0
KDTW,KPHL,1
KDTW,KPHX,0
KDTW,KPIA,0
KDTW,KPIT,0
KDTW,KPVD,0
KDTW,KRDU,3
KDTW,KRFD,0
KDTW,KRIC,0
KDTW,KROA,0
KDTW,KROC,0
KDTW,KRST,0
KDTW,KRSW,17
KDTW,KSAN,0
KDTW,KSAT,0
KDTW,KSAV,0
KDTW,KSBN,0
KDTW,KSDF,0
KDTW,KSEA,0
KDTW,KSFB,1
KDTW,KSFO,0
KDTW,KSGF,0
KDTW,KSJC,0
KDTW,KSLC,0
KDTW,KSMF,1
KDTW,KSNA,0
KDTW,KSPI,0
KDTW,KSRQ,0
KDTW,KSTL,0
KDTW,KSUS,0
KDTW,KSUX,0
KDTW,KSYR,0
KDTW,KTLH,0
KDTW,KTOL,0
KDTW,KTPA,25
KDTW,KTUL,0
KDTW,KTUS,0
KDTW,KTYS,0
KDTW,KVPS,0
KDTW,PANC,0
KERI,KABQ,0
KERI,KADW,0
KERI,KAFW,0
KERI,KATL,0
KERI,KAUS,0
KERI,KAVL,0
KERI,KBDL,0
KERI,KBFI,0
KERI,KBHM,0
KERI,KBLV,0
KERI,KBMI,0
KERI,KBNA,0
KERI,KBOI,0
KERI,KBOS,0
KERI,KBUF,0
KERI,KBWI,0
KERI,KCAE,0
KERI,KCHA,0
KERI,KCID,0
KERI,KCLE,0
KERI,KCLT,0
KERI,KCMH,0
KERI,KCOS,0
KERI,KCRP,0
KERI,KCVG,0
KERI,KDAB,0
KERI,KDAL,0
KERI,KDAY,0
KERI,KDBQ,0
KERI,KDCA,0
KERI,KDEN,0
KERI,KDFW,0
KERI,KDSM,0
KERI,KDTW,0
KERI,KERI,0
KERI,KEWR,0
KERI,KFLL,0
KERI,KFSM,0
KERI,KFTW,0
KERI,KFWA,0
KERI,KGEG,0
KERI,KGRB,0
KERI,KGSO,0
KERI,KGSP,0
KERI,KGUS,0
KERI,KHOU,0
KERI,KHSV,0
KERI,KHTS,0
KERI,KIAD,0
KERI,KIAH,0
KERI,KIND,0
KERI,KJFK,0
KERI,KLAS,0
KERI,KLAX,0
KERI,KLCK,0
KERI,KLEX,0
KERI,KLGA,0
KERI,KLIT,0
KERI,KMBS,0
KERI,KMCI,0
KERI,KMCO,0
KERI,KMDW,0
KERI,KMGE,0
KERI,KMGM,0
KERI,KMHT,0
KERI,KMIA,0
KERI,KMKE,0
KERI,KMLI,0
KERI,KMSN,0
KERI,KMSP,0
KERI,KMSY,0
KERI,KOAK,0
KERI,KOKC,0
KERI,KOMA,0
KERI,KONT,0
KERI,KORD,0
KERI,KORF,0
KERI,KPDX,0
KERI,KPHF,0
KERI,KPHL,0
KERI,KPHX,0
KERI,KPIA,0
KERI,KPIT,0
KERI,KPVD,0
KERI,KRDU,0
KERI,KRFD,0
KERI,KRIC,0
KERI,KROA,0
KERI,KROC,0
KERI,KRST,0
KERI,KRSW,0
KERI,KSAN,0
KERI,KSAT,0
KERI,KSAV,0
KERI,KSBN,0
KERI,KSDF,0
KERI,KSEA,0
KERI,KSFB,0
KERI,KSFO,0
KERI,KSGF,0
KERI,KSJC,0
KERI,KSLC,0
KERI,KSMF,0
KERI,KSNA,0
KERI,KSPI,0
KERI,KSRQ,0
KERI,KSTL,0
KERI,KSUS,0
KERI,KSUX,0
KERI,KSYR,0
KERI,KTLH,0
KERI,KTOL,0
KERI,KTPA,0
KERI,KTUL,0
KERI,KTUS,0
KERI,KTYS,0
KERI,KVPS,0
KERI,PANC,0
KEWR,KABQ,0
KEWR,KADW,0
KEWR,KAFW,0
KEWR,KATL,7
KEWR,KAUS,1
KEWR,KAVL,0
KEWR,KBDL,0
KEWR,KBFI,0
KEWR,KBHM,0
KEWR,KBLV,0
KEWR,KBMI,0
KEWR,KBNA,6
KEWR,KBOI,0
KEWR,KBOS,1
KEWR,KBUF,0
KEWR,KBWI,0
KEWR,KCAE,0
KEWR,KCHA,0
KEWR,KCID,0
KEWR,KCLE,0
KEWR,KCLT,7
KEWR,KCMH,0
KEWR,KCOS,0
KEWR,KCRP,0
KEWR,KCVG,0
KEWR,KDAB,0
KEWR,KDAL,0
KEWR,KDAY,0
KEWR,KDBQ,0
KEWR,KDCA,0
KEWR,KDEN,0
KEWR,KDFW,1
KEWR,KDSM,0
KEWR,KDTW,1
KEWR,KERI,0
KEWR,KEWR,4
KEWR,KFLL,17
KEWR,KFSM,0
KEWR,KFTW,0
KEWR,KFWA,0
KEWR,KGEG,0
KEWR,KGRB,0
KEWR,KGSO,0
KEWR,KGSP,0
KEWR,KGUS,0
KEWR,KHOU,0
KEWR,KHSV,0
KEWR,KHTS,0
KEWR,KIAD,0
KEWR,KIAH,7
KEWR,KIND,0
KEWR,KJFK,0
KEWR,KLAS,9
KEWR,KLAX,0
KEWR,KLCK,0
KEWR,KLEX,0
KEWR,KLGA,0
KEWR,KLIT,0
KEWR,KMBS,0
KEWR,KMCI,0
KEWR,KMCO,3
KEWR,KMDW,0
KEWR,KMGE,0
KEWR,KMGM,0
KEWR,KMHT,0
KEWR,KMIA,0
KEWR,KMKE,0
KEWR,KMLI,0
KEWR,KMSN,0
KEWR,KMSP,0
KEWR,KMSY,0
KEWR,KOAK,0
KEWR,KOKC,0
KEWR,KOMA,0
KEWR,KONT,0
KEWR,KORD,1
KEWR,KORF,0
KEWR,KPDX,0
KEWR,KPHF,0
KEWR,KPHL,0
KEWR,KPHX,0
KEWR,KPIA,0
KEWR,KPIT,0
KEWR,KPVD,0
KEWR,KRDU,0
KEWR,KRFD,0
KEWR,KRIC,0
KEWR,KROA,0
KEWR,KROC,0
KEWR,KRST,0
KEWR,KRSW,7
KEWR,KSAN,0
KEWR,KSAT,0
KEWR,KSAV,0
KEWR,KSBN,0
KEWR,KSDF,0
KEWR,KSEA,0
KEWR,KSFB,1
KEWR,KSFO,0
KEWR,KSGF,0
KEWR,KSJC,0
KEWR,KSLC,0
KEWR,KSMF,0
KEWR,KSNA,0
KEWR,KSPI,0
KEWR,KSRQ,0
KEWR,KSTL,0
KEWR,KSUS,0
KEWR,KSUX,0
KEWR,KSYR,0
KEWR,KTLH,0
KEWR,KTOL,0
KEWR,KTPA,7
KEWR,KTUL,0
KEWR,KTUS,0
KEWR,KTYS,0
KEWR,KVPS,0
KEWR,PANC,0
KFLL,KABQ,0
KFLL,KADW,0
KFLL,KAFW,0
KFLL,KATL,42
KFLL,KAUS,4
KFLL,KAVL,0
KFLL,KBDL,0
KFLL,KBFI,0
KFLL,KBHM,0
KFLL,KBLV,0
KFLL,KBMI,0
KFLL,KBNA,7
KFLL,KBOI,0
KFLL,KBOS,21
KFLL,KBUF,0
KFLL,KBWI,21
KFLL,KCAE,0
KFLL,KCHA,0
KFLL,KCID,0
KFLL,KCLE,7
KFLL,KCLT,6
KFLL,KCMH,7
KFLL,KCOS,0
KFLL,KCRP,0
KFLL,KCVG,0
KFLL,KDAB,0
KFLL,KDAL,0
KFLL,KDAY,0
KFLL,KDBQ,0
KFLL,KDCA,0
KFLL,KDEN,10
KFLL,KDFW,25
KFLL,KDSM,0
KFLL,KDTW,26
KFLL,KERI,0
KFLL,KEWR,18
KFLL,KFLL,10
KFLL,KFSM,0
KFLL,KFTW,0
KFLL,KFWA,0
KFLL,KGEG,0
KFLL,KGRB,0
KFLL,KGSO,0
KFLL,KGSP,0
KFLL,KGUS,0
KFLL,KHOU,0
KFLL,KHSV,0
KFLL,KHTS,0
KFLL,KIAD,0
KFLL,KIAH,18
KFLL,KIND,0
KFLL,KJFK,0
KFLL,KLAS,7
KFLL,KLAX,8
KFLL,KLCK,0
KFLL,KLEX,0
KFLL,KLGA,28
KFLL,KLIT,0
KFLL,KMBS,0
KFLL,KMCI,0
KFLL,KMCO,7
KFLL,KMDW,0
KFLL,KMGE,0
KFLL,KMGM,0
KFLL,KMHT,0
KFLL,KMIA,0
KFLL,KMKE,0
KFLL,KMLI,0
KFLL,KMSN,0
KFLL,KMSP,7
KFLL,KMSY,0
KFLL,KOAK,0
KFLL,KOKC,0
KFLL,KOMA,0
KFLL,KONT,0
KFLL,KORD,20
KFLL,KORF,0
KFLL,KPDX,0
KFLL,KPHF,0
KFLL,KPHL,21
KFLL,KPHX,1
KFLL,KPIA,0
KFLL,KPIT,0
KFLL,KPVD,0
KFLL,KRDU,7
KFLL,KRFD,0
KFLL,KRIC,0
KFLL,KROA,0
KFLL,KROC,0
KFLL,KRST,0
KFLL,KRSW,1
KFLL,KSAN,1
KFLL,KSAT,0
KFLL,KSAV,0
KFLL,KSBN,0
KFLL,KSDF,0
KFLL,KSEA,0
KFLL,KSFB,0
KFLL,KSFO,0
KFLL,KSGF,0
KFLL,KSJC,0
KFLL,KSLC,0
KFLL,KSMF,0
KFLL,KSNA,0
KFLL,KSPI,0
KFLL,KSRQ,0
KFLL,KSTL,0
KFLL,KSUS,0
KFLL,KSUX,0
KFLL,KSYR,0
KFLL,KTLH,0
KFLL,KTOL,0
KFLL,KTPA,17
KFLL,KTUL,0
KFLL,KTUS,0
KFLL,KTYS,0
KFLL,KVPS,0
KFLL,PANC,0
KFSM,KABQ,0
KFSM,KADW,0
KFSM,KAFW,0
KFSM,KATL,0
KFSM,KAUS,0
KFSM,KAVL,0
KFSM,KBDL,0
KFSM,KBFI,0
KFSM,KBHM,0
KFSM,KBLV,0
KFSM,KBMI,0
KFSM,KBNA,0
KFSM,KBOI,0
KFSM,KBOS,0
KFSM,KBUF,0
KFSM,KBWI,0
KFSM,KCAE,0
KFSM,KCHA,0
KFSM,KCID,0
KFSM,KCLE,0
KFSM,KCLT,0
KFSM,KCMH,0
KFSM,KCOS,0
KFSM,KCRP,0
KFSM,KCVG,0
KFSM,KDAB,0
KFSM,KDAL,0
KFSM,KDAY,0
KFSM,KDBQ,0
KFSM,KDCA,0
KFSM,KDEN,0
KFSM,KDFW,0
KFSM,KDSM,0
KFSM,KDTW,0
KFSM,KERI,0
KFSM,KEWR,0
KFSM,KFLL,0
KFSM,KFSM,0
KFSM,KFTW,0
KFSM,KFWA,0
KFSM,KGEG,0
KFSM,KGRB,0
KFSM,KGSO,0
KFSM,KGSP,0
KFSM,KGUS,0
KFSM,KHOU,0
KFSM,KHSV,0
KFSM,KHTS,0
KFSM,KIAD,0
KFSM,KIAH,0
KFSM,KIND,0
KFSM,KJFK,0
KFSM,KLAS,0
KFSM,KLAX,0
KFSM,KLCK,0
KFSM,KLEX,0
KFSM,KLGA,0
KFSM,KLIT,0
KFSM,KMBS,0
KFSM,KMCI,0
KFSM,KMCO,0
KFSM,KMDW,0
KFSM,KMGE,0
KFSM,KMGM,0
KFSM,KMHT,0
KFSM,KMIA,0
KFSM,KMKE,0
KFSM,KMLI,0
KFSM,KMSN,0
KFSM,KMSP,0
KFSM,KMSY,0
KFSM,KOAK,0
KFSM,KOKC,0
KFSM,KOMA,0
KFSM,KONT,0
KFSM,KORD,0
KFSM,KORF,0
KFSM,KPDX,0
KFSM,KPHF,0
KFSM,KPHL,0
KFSM,KPHX,0
KFSM,KPIA,0
KFSM,KPIT,0
KFSM,KPVD,0
KFSM,KRDU,0
KFSM,KRFD,0
KFSM,KRIC,0
KFSM,KROA,0
KFSM,KROC,0
KFSM,KRST,0
KFSM,KRSW,0
KFSM,KSAN,0
KFSM,KSAT,0
KFSM,KSAV,0
KFSM,KSBN,0
KFSM,KSDF,0
KFSM,KSEA,0
KFSM,KSFB,0
KFSM,KSFO,0
KFSM,KSGF,0
KFSM,KSJC,0
KFSM,KSLC,0
KFSM,KSMF,0
KFSM,KSNA,0
KFSM,KSPI,0
KFSM,KSRQ,0
KFSM,KSTL,0
KFSM,KSUS,0
KFSM,KSUX,0
KFSM,KSYR,0
KFSM,KTLH,0
KFSM,KTOL,0
KFSM,KTPA,0
KFSM,KTUL,0
KFSM,KTUS,0
KFSM,KTYS,0
KFSM,KVPS,0
KFSM,PANC,0
KFTW,KABQ,0
KFTW,KADW,0
KFTW,KAFW,0
KFTW,KATL,0
KFTW,KAUS,0
KFTW,KAVL,0
KFTW,KBDL,0
KFTW,KBFI,0
KFTW,KBHM,0
KFTW,KBLV,0
KFTW,KBMI,0
KFTW,KBNA,0
KFTW,KBOI,0
KFTW,KBOS,0
KFTW,KBUF,0
KFTW,KBWI,0
KFTW,KCAE,0
KFTW,KCHA,0
KFTW,KCID,0
KFTW,KCLE,0
KFTW,KCLT,0
KFTW,KCMH,0
KFTW,KCOS,0
KFTW,KCRP,0
KFTW,KCVG,0
KFTW,KDAB,0
KFTW,KDAL,0
KFTW,KDAY,0
KFTW,KDBQ,0
KFTW,KDCA,0
KFTW,KDEN,0
KFTW,KDFW,0
KFTW,KDSM,0
KFTW,KDTW,0
KFTW,KERI,0
KFTW,KEWR,0
KFTW,KFLL,0
KFTW,KFSM,0
KFTW,KFTW,0
KFTW,KFWA,0
KFTW,KGEG,0
KFTW,KGRB,0
KFTW,KGSO,0
KFTW,KGSP,0
KFTW,KGUS,0
KFTW,KHOU,0
KFTW,KHSV,0
KFTW,KHTS,0
KFTW,KIAD,0
KFTW,KIAH,0
KFTW,KIND,0
KFTW,KJFK,0
KFTW,KLAS,0
KFTW,KLAX,0
KFTW,KLCK,0
KFTW,KLEX,0
KFTW,KLGA,0
KFTW,KLIT,0
KFTW,KMBS,0
KFTW,KMCI,0
KFTW,KMCO,0
KFTW,KMDW,0
KFTW,KMGE,0
KFTW,KMGM,0
KFTW,KMHT,0
KFTW,KMIA,0
KFTW,KMKE,0
KFTW,KMLI,0
KFTW,KMSN,0
KFTW,KMSP,0
KFTW,KMSY,0
KFTW,KOAK,0
KFTW,KOKC,0
KFTW,KOMA,0
KFTW,KONT,0
KFTW,KORD,0
KFTW,KORF,0
KFTW,KPDX,0
KFTW,KPHF,0
KFTW,KPHL,0
KFTW,KPHX,0
KFTW,KPIA,0
KFTW,KPIT,0
KFTW,KPVD,0
KFTW,KRDU,0
KFTW,KRFD,0
KFTW,KRIC,0
KFTW,KROA,0
KFTW,KROC,0
KFTW,KRST,0
KFTW,KRSW,0
KFTW,KSAN,0
KFTW,KSAT,0
KFTW,KSAV,0
KFTW,KSBN,0
KFTW,KSDF,0
KFTW,KSEA,0
KFTW,KSFB,0
KFTW,KSFO,0
KFTW,KSGF,0
KFTW,KSJC,0
KFTW,KSLC,0
KFTW,KSMF,0
KFTW,KSNA,0
KFTW,KSPI,0
KFTW,KSRQ,0
KFTW,KSTL,0
KFTW,KSUS,0
KFTW,KSUX,0
KFTW,KSYR,0
KFTW,KTLH,0
KFTW,KTOL,0
KFTW,KTPA,0
KFTW,KTUL,0
KFTW,KTUS,0
KFTW,KTYS,0
KFTW,KVPS,0
KFTW,PANC,0
KFWA,KABQ,0
KFWA,KADW,0
KFWA,KAFW,0
KFWA,KATL,0
KFWA,KAUS,0
KFWA,KAVL,0
KFWA,KBDL,0
KFWA,KBFI,0
KFWA,KBHM,0
KFWA,KBLV,0
KFWA,KBMI,0
KFWA,KBNA,0
KFWA,KBOI,0
KFWA,KBOS,0
KFWA,KBUF,0
KFWA,KBWI,0
KFWA,KCAE,0
KFWA,KCHA,0
KFWA,KCID,0
KFWA,KCLE,0
KFWA,KCLT,0
KFWA,KCMH,0
KFWA,KCOS,0
KFWA,KCRP,0
KFWA,KCVG,0
KFWA,KDAB,0
KFWA,KDAL,0
KFWA,KDAY,0
KFWA,KDBQ,0
KFWA,KDCA,0
KFWA,KDEN,0
KFWA,KDFW,0
KFWA,KDSM,0
KFWA,KDTW,0
KFWA,KERI,0
KFWA,KEWR,0
KFWA,KFLL,0
KFWA,KFSM,0
KFWA,KFTW,0
KFWA,KFWA,0
KFWA,KGEG,0
KFWA,KGRB,0
KFWA,KGSO,0
KFWA,KGSP,0
KFWA,KGUS,0
KFWA,KHOU,0
KFWA,KHSV,0
KFWA,KHTS,0
KFWA,KIAD,0
KFWA,KIAH,0
KFWA,KIND,0
KFWA,KJFK,0
KFWA,KLAS,0
KFWA,KLAX,0
KFWA,KLCK,0
KFWA,KLEX,0
KFWA,KLGA,0
KFWA,KLIT,0
KFWA,KMBS,0
KFWA,KMCI,0
KFWA,KMCO,0
KFWA,KMDW,0
KFWA,KMGE,0
KFWA,KMGM,0
KFWA,KMHT,0
KFWA,KMIA,0
KFWA,KMKE,0
KFWA,KMLI,0
